word,pos,zipf,URL
parasite,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/parasite
pioneering,adjective,3.53,https://dictionary.cambridge.org/dictionary/learner-english/pioneering
preventive,adjective,3.53,https://dictionary.cambridge.org/dictionary/learner-english/preventive
prolific,adjective,3.53,https://dictionary.cambridge.org/dictionary/learner-english/prolific
quartet,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/quartet
red herring,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/red-herring
reinforcements,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/reinforcements
replica,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/replica
resin,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/resin
reversal,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/reversal
revise,verb,3.53,https://dictionary.cambridge.org/dictionary/learner-english/revise
rug,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/rug
Saturn,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/saturn
seismic,adjective,3.53,https://dictionary.cambridge.org/dictionary/learner-english/seismic
sibling,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/sibling
sideways,adverb,3.53,https://dictionary.cambridge.org/dictionary/learner-english/sideways
Slovakia,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/slovakia
spectator,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/spectator
sponge,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/sponge
spree,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/spree
stricken,adjective,3.53,https://dictionary.cambridge.org/dictionary/learner-english/stricken
stroll,verb,3.53,https://dictionary.cambridge.org/dictionary/learner-english/stroll
Sunni,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/sunni
surreal,adjective,3.53,https://dictionary.cambridge.org/dictionary/learner-english/surreal
The Bahamas,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/the-bahamas
timetable,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/timetable
tug,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/tug_2
tug,verb,3.53,https://dictionary.cambridge.org/dictionary/learner-english/tug_1
twitch,verb,3.53,https://dictionary.cambridge.org/dictionary/learner-english/twitch
uneven,adjective,3.53,https://dictionary.cambridge.org/dictionary/learner-english/uneven
vacancy,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/vacancy
Valerie,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/valerie
wig,noun,3.53,https://dictionary.cambridge.org/dictionary/learner-english/wig
academia,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/academia
accumulate,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/accumulate
adjustable,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/adjustable
Albania,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/albania
alleviate,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/alleviate
analyse,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/analyse
ancestor,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/ancestor
ascent,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/ascent
aura,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/aura
awe-inspiring,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/awe-inspiring
billionaire,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/billionaire
boast,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/boast_2
boast,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/boast_1
bolt upright,adverb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/bolt-upright
calmly,adverb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/calmly
calorie,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/calorie
chic,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/chic
chlorine,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/chlorine
compassionate,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/compassionate
comprehension,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/comprehension
convict,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/convict_2
convict,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/convict_1
deserving,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/deserving
despise,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/despise
directorate,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/directorate
disciplined,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/disciplined
disconnected,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/disconnected
disrespectful,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/disrespectful
disrupt,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/disrupt
dissolve,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/dissolve
dosage,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/dosage
dotted line,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/dotted-line
ecstasy,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/ecstasy
emblem,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/emblem
expulsion,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/expulsion
fearless,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/fearless
feud,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/feud
finch,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/finch
flute,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/flute
forefront,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/forefront
glee,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/glee
granddaughter,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/granddaughter
harassed,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/harassed
haunt,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/haunt_2
haunt,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/haunt_1
hazel,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/hazel
heavyweight,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/heavyweight
hereditary,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/hereditary
hugely,adverb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/hugely
humid,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/humid
hush,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/hush_2
hush,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/hush_3
immensely,adverb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/immensely
inlet,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/inlet
jubilee,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/jubilee
lucrative,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/lucrative
magician,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/magician
maneuver,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/maneuver_1
maneuver,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/maneuver_2
marvellous,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/marvellous
medicinal,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/medicinal
methane,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/methane
modem,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/modem
moderation,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/moderation
MRI,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/mri
notation,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/notation
obligatory,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/obligatory
parachute,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/parachute
pay cheque,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/pay-cheque
personal organizer,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/personal-organizer
psychiatry,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/psychiatry
puberty,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/puberty
puff,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/puff_2
puff,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/puff_1
reap,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/reap
replicate,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/replicate
robe,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/robe
rosemary,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/rosemary
soak,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/soak
suffice,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/suffice
symmetry,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/symmetry
synagogue,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/synagogue
traffic warden,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/traffic-warden
unnamed,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/unnamed
variance,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/variance
VAT,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/vat
vitality,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/vitality
vomit,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/vomit_2
vomit,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/vomit_1
Western Sahara,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/western-sahara
windy,adjective,3.52,https://dictionary.cambridge.org/dictionary/learner-english/windy
adjoining,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/adjoining
affinity,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/affinity
antibiotic,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/antibiotic
articulate,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/articulate_1
articulate,verb,3.51,https://dictionary.cambridge.org/dictionary/learner-english/articulate_2
articulated,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/articulated
baroque,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/baroque
blur,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/blur_2
blur,verb,3.51,https://dictionary.cambridge.org/dictionary/learner-english/blur_1
brawl,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/brawl
breadth,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/breadth
brink,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/brink
caller ID,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/caller-id
carving,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/carving
cheque card,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/cheque-card
cider,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/cider
coloring,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/coloring
comparatively,adverb,3.51,https://dictionary.cambridge.org/dictionary/learner-english/comparatively
concurrent,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/concurrent
confinement,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/confinement
contagious,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/contagious
crater,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/crater
crossroads,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/crossroads
descriptive,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/descriptive
dubious,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/dubious
endemic,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/endemic
endorse,verb,3.51,https://dictionary.cambridge.org/dictionary/learner-english/endorse
entitlement,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/entitlement
envoy,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/envoy
